"577645923","2022-08-08T00:46:42Z","1556441740587966464","pt","1","Edegar Pretto e Eduardo Leite são bem articulados dão uma tunda restante #DebateNaBandRS"
"1253763864988135426","2022-08-08T00:46:42Z","1556441739698884608","pt","0","@EdegarPretto levantando bandeira da escola de tempo integral Ciep formador de pessoas de bem\n#DebateNaBandRS"
"1058037270186475521","2022-08-08T00:46:39Z","1556441725236924422","pt","0","Edegar diz que seu vice tem grande compromisso com escolas de tempo integral e afirma que não consegue entender um governo deixar professores e professoras sete anos sem reposição salarial #DebateNaBandRS"
"1268973023346012164","2022-08-08T00:46:37Z","1556441718270066690","pt","0","@EduardoLeite_ Cadê o dinheiro federal\n\nLeite mente\nOnix governador\nBolsonaro presidente"
"2419098150","2022-08-08T00:46:34Z","1556441706572177408","pt","0","Alimentação é base para saúde e educação O estado pode contribuir projeto de reerradicação da fome defendido por Lula #LulaOlivioEdegarRuas #DebateNaBandRS"
"1063044924","2022-08-08T00:46:26Z","1556441671184912482","pt","0","@EduardoLeite_ Graças ao socorro federal"
"57044549","2022-08-08T00:46:15Z","1556441625144004610","pt","5","@EdegarPretto firme ao anunciar o  compromisso de revogar todos atos de privatização da Corsan e com o Banrisul Público #DebateNaBandRS"
"62135654","2022-08-08T00:45:29Z","1556441434311491584","pt","1","Cara o Edegar Pretto tá muito bem nesse debate #DebateNaBandRS"
"1331700998474174464","2022-08-08T00:45:31Z","1556441439537696768","qme","0","@onyxlorenzoni "
"3982962497","2022-08-08T00:45:14Z","1556441370767888390","pt","0","@EdegarPretto é o melhor"
"54790300","2022-08-08T00:45:12Z","1556441360911290369","qme","0","#DebateNaBandRS #LulaOlivioEdegarRuas "
"389933307","2022-08-08T00:45:00Z","1556441312366313474","pt","1","@EduardoLeite_ Cuida das mulheres  "
"1552744799668772865","2022-08-08T00:45:21Z","1556441400056635394","pt","0","Eduardo Leite o mais preparado \n\n#DebateNaBandRS"
"1537839030540410880","2022-08-08T00:44:52Z","1556441276530270208","pt","0","@onyxlorenzoni Tem tatuagem nova pra caixa 2"
"1072371166461992961","2022-08-08T00:42:45Z","1556440746475003905","pt","0","@EduardoLeite_ Bora Leite"
"56241026","2022-08-08T00:44:02Z","1556441068195008519","pt","0","@EduardoLeite_ De longe o mais preparado  #UniãoBrasilRS #DebateNaBandRS"
"1410315401859407874","2022-08-08T00:44:08Z","1556441091653640195","pt","1","Eduardo Leite fez uma baita pergunta sobre proteção às mulheres e o Argenta PSC respondeu que solução são empregos Se empregos fosse garantia de proteção vida das mulheres não teríamos tantos casos de violência e feminicídio\n\n#DebateNaBandRS"
"1270117947483271172","2022-08-08T00:42:52Z","1556440772165222406","es","0","@EduardoLeite_ fechando"
"1484903786791546881","2022-08-08T00:42:17Z","1556440626010497025","pt","0","@bandrs @EdegarPretto  é isso que o RS precisa"
"1290059238543372289","2022-08-08T00:41:23Z","1556440402252685315","qht","0","#DebateNaBandRS  #LulaOlivioPrettoRuas"
"1518729967202455552","2022-08-08T00:38:05Z","1556439572053114881","pt","0","@RicardoJobim30 só falando verdades\nRS captou 0 reais para ferrovias\nMG captou 80 Bilhões para ferrovias\n\nEsse é o modelo de Governo que os gaúchos querem como exemplo\n\n#JobimNaBand "
"2300150357","2022-08-08T00:45:18Z","1556441385003261954","pt","0","O debate RS é o resumo retrocesso estado nos últimos anos anti-petismo e o Bolsonarismo andam abraçados por aqui somente @EdegarPretto  se salva"
"1506224683150192651","2022-08-08T00:43:44Z","1556440990399053826","und","0","@EduardoLeite_ @EduardoLeite_ 45 #UniãoBrasilRS #DebateNaBandRS "
"1358919025439477760","2022-08-08T00:44:42Z","1556441233777737729","pt","0","@EdegarPretto muito ligado na realidade povo gaúcho"
"809883120","2022-08-08T00:44:24Z","1556441159689437197","pt","0","Uma coisa não se pode negar é o papel da expansão da educação nos governos PT\n\n#DebateNaBandRS"
"978686572441849856","2022-08-08T00:44:35Z","1556441206690816001","pt","0","Edegar dando real das escolas deixadas pelo governo Leite #DebateNaBandRS"
"1529445932118556673","2022-08-08T00:44:48Z","1556441262357725190","pt","1","Vamos reconstruir o Rio Grande Sul junto povo gaúcho \n\n#DebateNaBandRS #LulaOlivioPrettoRuas "
"165254874","2022-08-08T00:43:54Z","1556441035676565505","pt","0","Rio Grande merece voltar esperançar com Edegar Pretto governador #DebateNaBandRS #EdegarPrettoGovernador #OlívioSenador #LulaPresidente  #LulaOlivioPrettoRuas "
"1537144596152700931","2022-08-08T00:43:54Z","1556441033629700097","pt","3","Vamos rever o acordo que Eduardo Leite fez com Bolsonaro que nos condena o estado uma subordinação completa Vamos reconstruir o Rio Grande Sul e o Brasil @EdegarPretto #LulaOlivioPrettoRuas #DebatenaBandRS "
"584226947","2022-08-08T00:42:36Z","1556440707342139392","pt","0","@bandrs @EduardoLeite_ vai quebrar tradição gaúcha de não reeleger governador vamos juntos 45"
"1290059238543372289","2022-08-08T00:42:37Z","1556440710538317824","pt","0","pratica é o critério da verdade #DebateNaBandRS  #LulaOlivioPrettoRuas"
"78937684","2022-08-08T00:45:03Z","1556441322550067200","pt","3","OS GOVERNOS PETISTAS FORAM OS GOVERNOS QUE MAIS INVESTIRAM EM EDUCAÇÃO NESTE PAÍS #DebateNaBandRS  #LulaOlivioPrettoRuas"
"1253763864988135426","2022-08-08T00:43:33Z","1556440944450347012","pt","0","@wilsonmjunior_ @EdegarPretto O único que apresentou proposta até agora"
"1556066520928772096","2022-08-08T00:42:46Z","1556440750996561921","pt","0","@EduardoLeite_ Boraaa @EduardoLeite_  pra mais uma vitória #UniãoBrasilRS está contigo"
"63127680","2022-08-08T00:41:38Z","1556440464064221186","pt","11","Num tom muito sereno como convém quem quer governar o Rio Grande @EdegarPretto vai mostrando que para comandar o Estado é preciso ter PALAVRA "
"96461628","2022-08-08T00:40:28Z","1556440169238110210","qme","0","#DebatenaBandRS #LulaOlivioPrettoRuas "
"1290059238543372289","2022-08-08T00:40:30Z","1556440180655112194","pt","0","Estou com Edegar Pretto #DebateNaBandRS  #LulaOlivioPrettoRuas"
"1482043270935068677","2022-08-08T00:38:22Z","1556439643360567297","und","0","@bandrs 45 #UniãoBrasilRS #DebatenaBandRS"
"1290059238543372289","2022-08-08T00:39:19Z","1556439881957662726","qht","0","#DebateNaBandRS  #LulaOlivioPrettoRuas "
"1482043270935068677","2022-08-08T00:40:12Z","1556440104499027969","pt","0","@bandrs 4⃣5⃣ É o mais preparado #UniãoBrasilRS #DebatenaBandRS"
"61208942","2022-08-08T00:40:32Z","1556440185872830464","qme","1","#DebateNaBandRS #LulaOlivioPrettoRuas #RSqueOPovoQuer "
"2746815627","2022-08-08T00:41:07Z","1556440332019154944","pt","0","@EduardoLeite_ sem dúvidas é o candidato mais preparado  #DebateNaBandRS"
"967109869","2022-08-08T00:45:07Z","1556441339604209666","pt","0","@VieiraPDT é de longe o MAIS PREPARADO para ser o Governador RS Excelente participação debate da Band #VieiraGovernador #PDT12 #DebateNaBandRS"
"1313793161169436672","2022-08-08T00:43:57Z","1556441048569765890","pt","0","@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Agora @vicentebogo introduz o tema da educação e pergunta @EdegarPretto o que ele pretende fazer para melhorar educação #DebateNaBandRS"
"130585038","2022-08-08T00:42:02Z","1556440563737583618","pt","1","RT @fabianerosales Sem dúvidas os mais lúcidos são @EduardoLeite_ e o candidato partido Novo"
"260855200","2022-08-08T00:45:43Z","1556441493186945025","pt","0","Edegar bem demais com dados e com baita proposta para educação #LulaOlivioEdegarRuas #DebateNaBandRS"
"2874947673","2022-08-08T00:38:24Z","1556439650222448641","pt","2","Eduardo Leite um dos quatro candidatos de direita #DebateNaBandRS mais preparado e mais palatável falou sobre nomeação de uma mulher para o banco estatalcomo se isso fosse política pública para mulheres"
"52594906","2022-08-08T00:40:20Z","1556440136514142209","pt","15","RT @mariadorosario Acompanhando o #DebateNaBandRS por aqui E vocês Acompanho o @EdegarPretto que está muito preparado para liderar nosso…"
"1290059238543372289","2022-08-08T00:40:58Z","1556440294660390912","pt","0","O RS precisa voltar sorrir #DebateNaBandRS  #LulaOlivioPrettoRuas"
"66585164","2022-08-08T00:39:02Z","1556439811493355520","pt","23","RT @EdegarPretto Sou o candidato presidente Lula RS Ao lado de Pedro Ruas e Olívio Dutra nós representamos uma frente de espera…"
"1723689505","2022-08-08T00:39:12Z","1556439852144631808","pt","84","RT @EdegarPretto Já estou pronto e daqui pouco estarei na Band TV RS para o primeiro debate Estou seguro e conto com sua energia para…"
"91403560","2022-08-08T00:39:44Z","1556439985083105280","pt","0","10 minutos de debate já deu pra perceber que o segundo turno será entre Eduardo Leite e Edegar Pretto #DebatenaBandRS"
"1130655557847851008","2022-08-08T00:38:55Z","1556439780581425153","pt","1","@EduardoLeite_ Ônix será o novo Governador Rio Grande Sul"
"1542517442332700672","2022-08-08T00:47:05Z","1556441835744149504","pt","80","RT @EdegarPretto Sou o candidato presidente @LulaOficial RS  Ao lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…"
"61208942","2022-08-08T00:39:33Z","1556439937469251591","qht","2","#DebateNaBandRS #LulaOlivioPrettoRuas #RSqueOPovoQuer "
"1193362901102407681","2022-08-08T00:38:54Z","1556439774881275904","pt","0","Senador heize homem de gestão Honesto Competente  #DebateNaBandRS"
"906232319723401217","2022-08-08T00:44:26Z","1556441167788638212","pt","20","Boa Kassio Nunes #DebateNaBandRJ #DebateNaBandmg #62minutos #3em1  #DebateNaBandsp #debateband #DomingaoComHuck  #CNNBrasil  #BOLSONARO #LULA #STF #DebateNaBandRS #Fantastico #DomingoEspetacular #JN #jornalnacional #Jornaldarecord #OsPingosNosIs  "
"1183590376910835718","2022-08-08T00:42:05Z","1556440578866515969","pt","0","@EduardoLeite_ Contra fatos não há argumentos Gestão de muitas entregas que tem que continuar"
"107854318","2022-08-08T00:45:00Z","1556441310130847745","pt","0","@EdegarPretto aprendeu com seus pais e também com @LulaOficial @Olivio_Dutra @TarsoGenro @DilmaBR e @PauloPaim mas fundamentalmente com o povo gaúcho que é preciso apenas de uma oportunidade para ser feliz #LulaOlivioPrettoRuas #DebatenaBandRS"
"3289086669","2022-08-08T00:38:36Z","1556439701908766720","pt","1","Tô com Edegar na defesa dos nossos patrimônios É preciso diálogo com todo o estado para que o Banrisul continue público para fomentar economia e que Corsan não seja privatizada garantindo água nas torneiras de todos gaúchos e gaúchas #LulaOlivioPrettoRuas #DebateNaBandRS"
"1285400919547490305","2022-08-08T00:42:41Z","1556440728691163136","pt","0","@EduardoLeite_ Estou contigo governador Eduardo Leite #UniãoBrasilRS #DebateNaBandRS #BusatoFederal"
"1124140833547141121","2022-08-08T00:46:09Z","1556441599370051588","pt","1","O @EdegarPretto lembrou que foi o Olívio Dutra que criou UERGS É isso que precisamos para o RS investimento público na área não quem tenta privatizar tudo #LulaOlivioPrettoRuas #DebateNaBandRS"
"175237071","2022-08-08T00:46:08Z","1556441596274647040","pt","0","#DebateNaBandRS @EdegarPretto fala o que importa investimento na educação Infraestrutura adequada alimentação e valorização dosas servidoresas"
"1551931962889314305","2022-08-08T00:46:06Z","1556441589882527750","pt","0","Falar de educação é imprescindível Educação inclusiva também passa por infraestrutura valorização dos profissionais e capacitação  Alimentação saudável faz parte desenvolvimento das crianças #DebateNaBandRS"
"13257432","2022-08-08T00:39:36Z","1556439953026043904","pt","0","Eduardo Leite jogando na cara que o Heinze criticou o governo mas o Progressistas esteve governo até outro dia #DebateNaBandRS"
"753020313043083264","2022-08-08T00:39:05Z","1556439821714874368","pt","1","Heinze Progressistas propondo mudanças transporte público da região metropolitana de POA Candidato precisa se tornar mais conhecido na capital #DebateNaBandRS"
"1529445932118556673","2022-08-08T00:45:04Z","1556441328321536002","pt","1","O candidato @partidonovo30 fala em processo seletivo pra secretários e boa experiência governo Zema"" governou pras mineradoras e selecionou secretários sem experiência com governo Tentou até contratar headhunters com  público #LulaOlivioPrettoRuas #DebateNaBandRS"
"1435021706104610817","2022-08-08T00:44:39Z","1556441225057763328","pt","39","RT @EdegarPretto O Banrisul será fortalecido não somente para comemorar lucros mas para desenvolver o Rio Grande apoiando indústria…"
"1127249027425296389","2022-08-08T00:43:44Z","1556440991997087744","pt","0","Admito que tô achando o Edegar Pretto bem charmosão viu #LulaOlivioEdegarRuas #DebateNaBandRS"
"293886639","2022-08-08T00:40:41Z","1556440223302782983","pt","0","Noite para conhecer propostas @RicardoJobim30 ao Governo RS que já iniciou dizendo que o @partidonovo30 é o único partido que se apresenta na campanha sem usar dinheiro público Acompanhe ao vivo link #JobimnaBandRS  "
"1473874913610108934","2022-08-08T00:42:51Z","1556440768541298688","pt","17","RT @bandrs Eduardo Leite PSDB chegando na Band RS #DebateNaBand #DebateNaBandRS "
"43810996","2022-08-08T00:39:26Z","1556439912047693824","pt","1","RT @OCaioVenancio Heinze Progressistas propondo mudanças transporte público da região metropolitana de POA Candidato precisa se torn…"
"521889133","2022-08-08T00:40:37Z","1556440207179784193","pt","4","RT @StelaFarias Esse é o RS que queremos #DebatenaBandRS #LulaOlivioPrettoRuas "
"45099249","2022-08-08T00:39:50Z","1556440011993747458","pt","1","RT @ZanellaCarlinha O @EduardoLeite_ não tem vergonha de escolher o tema das mulheres para debaterPor 3 anos consecutivos destinou quase…"
"96461628","2022-08-08T00:43:38Z","1556440966130712577","pt","1","O @EdegarPretto veio cabo da enxada Tem muito orgulho dos pais da origem humilde e de tudo que conquistou com muita luta e diálogo Saiu da roça e graduou-se em Gestão Pública É pai Yuri João e Angelo #DebatenaBandRS #LulaOlivioPrettoRuas"
"2235596608","2022-08-08T00:38:41Z","1556439720145686528","pt","0","1ª lei @EdegarPretto como deputado estadual foi que instituiu o Sistema Unificado Estadual de Sanidade Agroindustrial Familiar Artesanal e de Pequeno Porte Susaf – conhecida como Lei das Agroindústrias Familiares #LulaOlivioPrettoRuas #DebatenaBandRS"
"1491822518839267334","2022-08-08T00:38:33Z","1556439689321746432","pt","0","@EduardoLeite_ falando sobre o PL 512022 que não foi aprovado por votos contrários da bancada PT Perde todo o ERS mas principalmente comunidade de São Leopoldo e Vale dos Sinos que continuará enfrentando tranqueira na BR-116 #eduardoleitegovernador #DebateNaBandRS "
"1553910439570022400","2022-08-08T00:38:41Z","1556439722125365252","pt","0","@EduardoLeite_ dando um “laço” #DebateNaBandRS É notório o despreparo dos demais candidatos ao governo RS"
"1058037270186475521","2022-08-08T00:38:42Z","1556439723614281732","pt","0","Heinze fala em terminal urbano e afirma que trabalhou muito na infraestrutura interior e que vai trabalhar pela região metropolitana Tá citando agora uma hidrovia privada na Lagoa Mirim Leite diz que o PP foi parceiro governo dele #DebateNaBandRS"
"120241898","2022-08-08T00:39:16Z","1556439869840310278","pt","0","12 mil YouTube da BandRS Isso é um ótimo sinal Mais gente para conhecer o @EdegarPretto #LulaOlivioPrettoRuas"
"805566597943492609","2022-08-08T00:45:34Z","1556441455631163393","qht","2","RT @SigaPepeVargas #DebateNaBandRS #LulaOlivioPrettoRuas #RSqueOPovoQuer"
"1511120291757449220","2022-08-08T00:47:53Z","1556442034801631238","es","74","RT @onyxlorenzoni Ao vivo Debate na Band \n"
"130585038","2022-08-08T00:39:30Z","1556439926023020545","qme","23","RT @EduardoLeite_ #DebateNaBandTV "
"26340022","2022-08-08T00:37:54Z","1556439525160787968","pt","3","RT @Heinzeoficial Debate da @bandrs pleno vapor Estou presente com força total Debater é um ato de civismo e democracia \n\n#DebatenaBan…"
"845005019510423552","2022-08-08T00:41:02Z","1556440313639702528","es","74","RT @onyxlorenzoni Ao vivo Debate na Band \n"
"1367601955196055557","2022-08-08T00:49:39Z","1556442482421948417","pt","80","RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…"
"60654156","2022-08-08T00:48:46Z","1556442260337745921","pt","133","RT @EdegarPretto Sou o candidato presidente Lula RS Ao lado de Pedro Ruas e Olívio Dutra nós representamos uma frente de espera…"
"88671665","2022-08-08T00:48:48Z","1556442266453131267","pt","3","RT @lucasgertzm @EdegarPretto é o candidato que tem como objetivo não deixar nenhuma criança passar fome e garantir uma educação de qualid…"
"30502145","2022-08-08T00:48:51Z","1556442281980436480","pt","1","RT @gaconstantinoo Eduardo Leite fez uma baita pergunta sobre proteção às mulheres e o Argenta PSC respondeu que solução são empregos…"
"2537548696","2022-08-08T00:49:03Z","1556442330428833799","pt","20","RT @EvertonPeres8 Boa Kassio Nunes\n#DebateNaBandRJ #DebateNaBandmg\n#62minutos #3em1  #DebateNaBandsp #debateband #DomingaoComHuck  #C…"
"60654156","2022-08-08T00:49:06Z","1556442344676794368","pt","5","RT @fernandapsol @EdegarPretto firme ao anunciar o  compromisso de revogar todos atos de privatização da Corsan e com o Banrisul Público…"
"68661651","2022-08-08T00:53:25Z","1556443427293855747","pt","11","RT @H1SaiaDaMatrix Eduardo Leite falando das mulheres sobre violência contra mulheres levantou bola para o Argenta lembrar o que ele…"
